	single_ID	Name_EMA	Approved_Europe	Name_PMDA	Approved_Japan	Name_Orange_Book	Approved_USA	Available_USA	ID_Label	Therapy_Name	Combination_Therapy	Ingredient_IDs
179	CHEBI:143117	LORLATINIB	TRUE	LORLATINIB	TRUE	LORLATINIB	TRUE	RX	Lorlatinib	LORLATINIB	FALSE	
180	CHEBI:144093		FALSE		FALSE	BICALUTAMIDE	TRUE	RX	Bicalutamide	BICALUTAMIDE	FALSE	
181	CHEBI:144551	OXYBUTYNIN	TRUE	OXYBUTYNIN HYDROCHLORIDE	TRUE	OXYBUTYNIN CHLORIDE	TRUE	RX	Oxybutynin	OXYBUTYNIN	FALSE	
182	CHEBI:144551	OXYBUTYNIN	TRUE	OXYBUTYNIN HYDROCHLORIDE	TRUE	OXYBUTYNIN	TRUE	OTC	Oxybutynin	OXYBUTYNIN	FALSE	
183	CHEBI:145371	BINIMETINIB	TRUE	BINIMETINIB	TRUE	BINIMETINIB	TRUE	RX	Binimetinib	BINIMETINIB	FALSE	
184	CHEBI:145372	GILTERITINIB	TRUE	GILTERITINIB FUMARATE	TRUE	GILTERITINIB FUMARATE	TRUE	RX	Gilteritinib	GILTERITINIB	FALSE	
185	CHEBI:145373		FALSE		FALSE	PEXIDARTINIB HYDROCHLORIDE	TRUE	RX	Pexidartinib	PEXIDARTINIB 	FALSE	
186	CHEBI:145374		FALSE		FALSE	ENASIDENIB MESYLATE	TRUE	RX	Enasidenib	ENASIDENIB 	FALSE	
187	CHEBI:145428	GLASDEGIB	TRUE		FALSE	GLASDEGIB MALEATE	TRUE	RX	Glasdegib	GLASDEGIB	FALSE	
188	CHEBI:145430	IVOSIDENIB	TRUE		FALSE	IVOSIDENIB	TRUE	RX	Ivosidenib	IVOSIDENIB	FALSE	
189	CHEBI:145499		FALSE	DONEPEZIL	TRUE	DONEPEZIL HYDROCHLORIDE	TRUE	RX	Donepezil	DONEPEZIL	FALSE	
190	CHEBI:145499		FALSE	DONEPEZIL HYDROCHLORIDE	TRUE	DONEPEZIL HYDROCHLORIDE	TRUE	RX	Donepezil	DONEPEZIL	FALSE	
191	CHEBI:145536		FALSE		FALSE	MOTIXAFORTIDE ACETATE	TRUE	RX	motixafortide	MOTIXAFORTIDE 	FALSE	
192	CHEBI:145994	REMDESIVIR	TRUE	REMDESIVIR	TRUE	REMDESIVIR	TRUE	RX	Remdesivir	REMDESIVIR	FALSE	
193	CHEBI:146129		FALSE	INULIN	TRUE	INULIN	TRUE	DISCONTINUED	Inulin	INULIN	FALSE	
194	CHEBI:147675		FALSE		FALSE	IDOXURIDINE	TRUE	DISCONTINUED	Idoxuridine	IDOXURIDINE	FALSE	
195	CHEBI:149601	BEMPEDOIC ACID	TRUE		FALSE	BEMPEDOIC ACID	TRUE	RX	Bempedoic acid	BEMPEDOIC ACID	FALSE	
196	CHEBI:149836	TIGECYCLINE	TRUE	TIGECYCLINE	TRUE	TIGECYCLINE	TRUE	RX	Tigecycline	TIGECYCLINE	FALSE	
197	CHEBI:15365	"CLOPIDOGREL, ACETYLSALICYLIC ACID"	TRUE	ASPIRIN DIALMINATE	TRUE	ASPIRIN	TRUE	OTC	Acetylsalicylic acid	ACETYLSALICYLIC ACID; CLOPIDOGREL|ASPIRIN DIALMINATE|ASPIRIN	True|False|False	"['CHEBI:15365', 'CHEBI:37941']"
198	CHEBI:15365	"CLOPIDOGREL, ACETYLSALICYLIC ACID"	TRUE	ASPIRIN	TRUE	ASPIRIN	TRUE	OTC	Acetylsalicylic acid	ACETYLSALICYLIC ACID; CLOPIDOGREL|ASPIRIN|ASPIRIN	True|False|False	"['CHEBI:15365', 'CHEBI:37941']"
199	CHEBI:15365	ACETYLSALICYLIC ACID	TRUE	ASPIRIN DIALMINATE	TRUE	ASPIRIN	TRUE	OTC	Acetylsalicylic acid	ACETYLSALICYLIC ACID|ASPIRIN DIALMINATE|ASPIRIN	FALSE	
200	CHEBI:15365	ACETYLSALICYLIC ACID	TRUE	ASPIRIN	TRUE	ASPIRIN	TRUE	OTC	Acetylsalicylic acid	ACETYLSALICYLIC ACID|ASPIRIN|ASPIRIN	FALSE	
201	CHEBI:15366		FALSE		FALSE	"ACETIC ACID, GLACIAL"	TRUE	RX	Acetic acid	"ACETIC ACID, GLACIAL"	FALSE	
202	CHEBI:15367		FALSE		FALSE	TRETINOIN	TRUE	RX	Tretinoin	TRETINOIN	FALSE	
203	CHEBI:15407		FALSE	EPHEDRINE HYDROCHLORIDE	TRUE	EPHEDRINE HYDROCHLORIDE	TRUE	RX	Ephedrine	EPHEDRINE	FALSE	
204	CHEBI:15407		FALSE	EPHEDRINE HYDROCHLORIDE	TRUE	EPHEDRINE SULFATE	TRUE	RX	Ephedrine	EPHEDRINE	FALSE	
205	CHEBI:15428		FALSE		FALSE	GLYCINE	TRUE	RX	Glycine	GLYCINE	FALSE	
206	CHEBI:15544		FALSE		FALSE	ALPROSTADIL	TRUE	RX	Alprostadil	ALPROSTADIL	FALSE	
207	CHEBI:15551		FALSE	DINOPROSTONE	TRUE	DINOPROSTONE	TRUE	RX	Dinoprostone	DINOPROSTONE	FALSE	
208	CHEBI:15552		FALSE	EPOPROSTENOL SODIUM	TRUE	EPOPROSTENOL SODIUM	TRUE	RX	Epoprostenol	EPOPROSTENOL	FALSE	
209	CHEBI:15553		FALSE		FALSE	DINOPROST TROMETHAMINE	TRUE	DISCONTINUED	Dinoprost	DINOPROST TROMETHAMINE	FALSE	
210	CHEBI:156095		FALSE	LUMEFANTRINE	TRUE	LUMEFANTRINE	TRUE	UNSURE	Lumefantrine	LUMEFANTRINE	FALSE	
211	CHEBI:15640		FALSE		FALSE	LEUCOVORIN CALCIUM	TRUE	RX	Leucovorin	LEUCOVORIN 	FALSE	
212	CHEBI:15640		FALSE		FALSE	LEVOLEUCOVORIN CALCIUM	TRUE	RX	Leucovorin	LEVOLEUCOVORIN 	FALSE	
213	CHEBI:15640		FALSE		FALSE	LEVOLEUCOVORIN	TRUE	RX	Leucovorin	LEVOLEUCOVORIN	FALSE	
214	CHEBI:15641		FALSE		FALSE	LEVOMEFOLATE CALCIUM	TRUE	UNSURE	5-methyltetrahydrofolic acid	LEVOMEFOLATE 	FALSE	
215	CHEBI:156577		FALSE		FALSE	RITODRINE HYDROCHLORIDE	TRUE	DISCONTINUED	Ritodrine	RITODRINE 	FALSE	
216	CHEBI:15671		FALSE		FALSE	TARTARIC ACID	TRUE	UNSURE	L-tartaric acid	TARTARIC ACID	FALSE	
217	CHEBI:157175		FALSE		FALSE	ENOXACIN	TRUE	DISCONTINUED	Enoxacin	ENOXACIN	FALSE	
218	CHEBI:15765	LEVODOPA	TRUE	LEVODOPA	TRUE	LEVODOPA	TRUE	RX	Levodopa	LEVODOPA	FALSE	
219	CHEBI:15782		FALSE		FALSE	VIOMYCIN SULFATE	TRUE	DISCONTINUED	Viomycin	VIOMYCIN 	FALSE	
220	CHEBI:15854		FALSE		FALSE	QUINIDINE POLYGALACTURONATE	TRUE	DISCONTINUED	Quinine	QUINIDINE POLYGALACTURONATE	FALSE	
221	CHEBI:15854		FALSE		FALSE	QUINIDINE SULFATE	TRUE	RX	Quinine	QUINIDINE 	FALSE	
222	CHEBI:15854		FALSE		FALSE	QUININE SULFATE	TRUE	RX	Quinine	QUININE 	FALSE	
223	CHEBI:15854		FALSE		FALSE	QUINIDINE GLUCONATE	TRUE	RX	Quinine	QUINIDINE GLUCONATE	FALSE	
224	CHEBI:15891		FALSE	TAURINE	TRUE		FALSE		Taurine	TAURINE	FALSE	
225	CHEBI:15940		FALSE		FALSE	NIACIN	TRUE	RX	Niacin	NIACIN	FALSE	
226	CHEBI:15956		FALSE		FALSE	BIOTIN	TRUE	UNSURE	Biotin	BIOTIN	FALSE	
227	CHEBI:16027		FALSE	ADENOSINE	TRUE	ADENOSINE	TRUE	RX	Adenosine phosphate	ADENOSINE	FALSE	
228	CHEBI:16094	SODIUM THIOSULFATE	TRUE		FALSE	SODIUM NITRITE; SODIUM THIOSULFATE	TRUE	RX	thiosulfate(2-)	 THIOSULFATE| NITRITE;  THIOSULFATE	False|True	"|['CHEBI:78870', 'CHEBI:16094']"
229	CHEBI:16094	SODIUM THIOSULFATE	TRUE		FALSE	SODIUM THIOSULFATE	TRUE	RX	thiosulfate(2-)	THIOSULFATE	FALSE	
230	CHEBI:16125		FALSE		FALSE	CETYL ALCOHOL	TRUE	UNSURE	Cetyl alcohol	CETYL ALCOHOL	FALSE	
231	CHEBI:16150		FALSE		FALSE	SODIUM BENZOATE	TRUE	UNSURE	benzoate	 BENZOATE	FALSE	
232	CHEBI:16199		FALSE		FALSE	UREA	TRUE	DISCONTINUED	Urea	UREA	FALSE	
233	CHEBI:16217		FALSE		FALSE	GLUCONOLACTONE	TRUE	UNSURE	Gluconolactone	GLUCONOLACTONE	FALSE	
234	CHEBI:16236		FALSE	ANHYDROUS ETHANOL	TRUE		FALSE		Ethanol	ETHANOL	FALSE	
235	CHEBI:16240		FALSE		FALSE	HYDROGEN PEROXIDE	TRUE	DISCONTINUED	Hydrogen peroxide	HYDROGEN PEROXIDE	FALSE	
236	CHEBI:16301		FALSE		FALSE	SODIUM NITRITE	TRUE	RX	Nitrite	 NITRITE	FALSE	
237	CHEBI:16336		FALSE	SODIUM HYALURONATE CROSSLINKED POLYMER	TRUE		FALSE		Hyaluronic acid	HYALURONATE CROSSLINKED POLYMER	FALSE	
238	CHEBI:16336		FALSE	SODIUM HYALURONATE CROSSLINKED POLYMER CROSSLINKED WITH VINYLSULFONE	TRUE		FALSE		Hyaluronic acid	HYALURONATE CROSSLINKED POLYMER CROSSLINKED WITH VINYLSULFONE	FALSE	
239	CHEBI:16347		FALSE	LEVOCARNITINE	TRUE	LEVOCARNITINE	TRUE	RX	Levocarnitine	LEVOCARNITINE	FALSE	
240	CHEBI:16359	CHOLIC ACID	TRUE	CHOLIC ACID	TRUE	CHOLIC ACID	TRUE	RX	Cholic Acid	CHOLIC ACID	FALSE	
241	CHEBI:16382		FALSE		FALSE	POTASSIUM IODIDE	TRUE	OTC	Iodide	 IODIDE	FALSE	
242	CHEBI:164200		FALSE		FALSE	TRICLOSAN	TRUE	UNSURE	Triclosan	TRICLOSAN	FALSE	
243	CHEBI:16467	ARGININE	TRUE	L-ARGININE HYDROCHLORIDE	TRUE	ARGININE HYDROCHLORIDE	TRUE	RX	Arginine	ARGININE|L-ARGININE|ARGININE HYDROCHLORIDE	FALSE	
244	CHEBI:16469	"NOMEGESTROL, ESTRADIOL"	TRUE	ESTRADIOL	TRUE	ESTRADIOL	TRUE	RX	Estradiol	ESTRADIOL; NOMEGESTROL|ESTRADIOL|ESTRADIOL	True|False|False	"['CHEBI:16469', 'PUBCHEM.COMPOUND:13472099']"
245	CHEBI:16469	"NOMEGESTROL, ESTRADIOL"	TRUE	ESTRADIOL	TRUE	ESTRADIOL ACETATE	TRUE	RX	Estradiol	ESTRADIOL; NOMEGESTROL|ESTRADIOL|ESTRADIOL 	True|False|False	"['CHEBI:16469', 'PUBCHEM.COMPOUND:13472099']"
246	CHEBI:16469	"NOMEGESTROL, ESTRADIOL"	TRUE	ESTRADIOL	TRUE	ESTRADIOL HEMIHYDRATE	TRUE	DISCONTINUED	Estradiol	ESTRADIOL; NOMEGESTROL|ESTRADIOL|ESTRADIOL HEMIHYDRATE	True|False|False	"['CHEBI:16469', 'PUBCHEM.COMPOUND:13472099']"
247	CHEBI:16469	"NOMEGESTROL, ESTRADIOL"	TRUE	ESTRADIOL	TRUE	"ELAGOLIX SODIUM,ESTRADIOL,NORETHINDRONE ACETATE"	TRUE	UNSURE	Estradiol	"ESTRADIOL; NOMEGESTROL|ESTRADIOL|ELAGOLIX SODIUM,ESTRADIOL,NORETHINDRONE "	True|False|False	"['CHEBI:16469', 'PUBCHEM.COMPOUND:13472099']"
248	CHEBI:16469	ESTRADIOL	TRUE	ESTRADIOL	TRUE	ESTRADIOL	TRUE	RX	Estradiol	ESTRADIOL	FALSE	
249	CHEBI:16469	ESTRADIOL	TRUE	ESTRADIOL	TRUE	ESTRADIOL ACETATE	TRUE	RX	Estradiol	ESTRADIOL	FALSE	
250	CHEBI:16469	ESTRADIOL	TRUE	ESTRADIOL	TRUE	ESTRADIOL HEMIHYDRATE	TRUE	DISCONTINUED	Estradiol	ESTRADIOL|ESTRADIOL HEMIHYDRATE	FALSE	
251	CHEBI:16469	ESTRADIOL	TRUE	ESTRADIOL	TRUE	"ELAGOLIX SODIUM,ESTRADIOL,NORETHINDRONE ACETATE"	TRUE	UNSURE	Estradiol	"ESTRADIOL|ELAGOLIX SODIUM,ESTRADIOL,NORETHINDRONE "	FALSE	
252	CHEBI:16480	NITRIC OXIDE	TRUE	NITRIC OXIDE	TRUE	NITRIC OXIDE	TRUE	RX	Nitric Oxide	NITRIC	FALSE	
253	CHEBI:16586		FALSE		FALSE	AMINOCAPROIC ACID	TRUE	RX	Aminocaproic acid	AMINOCAPROIC ACID	FALSE	
254	CHEBI:16664		FALSE		FALSE	ALBENDAZOLE	TRUE	RX	Albendazole	ALBENDAZOLE	FALSE	
255	CHEBI:16684		FALSE	ATROPINE SULFATE HYDRATE	TRUE	ATROPINE SULFATE	TRUE	RX	Atropine	ATROPINE	FALSE	
256	CHEBI:16684		FALSE	ATROPINE SULFATE HYDRATE	TRUE	ATROPINE	TRUE	DISCONTINUED	Atropine	ATROPINE	FALSE	
257	CHEBI:16704		FALSE		FALSE	URIDINE TRIACETATE	TRUE	RX	Uridine	URIDINE 	FALSE	
258	CHEBI:16709		FALSE		FALSE	PYRIDOXINE HYDROCHLORIDE	TRUE	RX	Pyridoxine	PYRIDOXINE 	FALSE	
259	CHEBI:16709		FALSE		FALSE	PYRIDOXINE	TRUE	UNSURE	Pyridoxine	PYRIDOXINE	FALSE	
260	CHEBI:16714		FALSE		FALSE	CODEINE SULFATE	TRUE	RX	Codeine	CODEINE 	FALSE	
261	CHEBI:16714		FALSE		FALSE	CODEINE PHOSPHATE	TRUE	UNSURE	Codeine	CODEINE 	FALSE	
262	CHEBI:167204		FALSE	MOSAPRIDE CITRATE HYDRATE	TRUE		FALSE		Mosapride	MOSAPRIDE	FALSE	
263	CHEBI:167450		FALSE		FALSE	MONOMETHYL FUMARATE	TRUE	RX	Monomethyl fumarate	MONOMETHYL 	FALSE	
264	CHEBI:16755	CHENODEOXYCHOLIC ACID	TRUE		FALSE		FALSE		Chenodeoxycholic acid	CHENODEOXYCHOLIC ACID	FALSE	
265	CHEBI:167574	SEMAGLUTIDE	TRUE	SEMAGLUTIDE	TRUE	SEMAGLUTIDE	TRUE	RX	Semaglutide	SEMAGLUTIDE	FALSE	
266	CHEBI:167600		FALSE	DELGOCITINIB	TRUE		FALSE		Delgocitinib	DELGOCITINIB	FALSE	
267	CHEBI:167672		FALSE		FALSE	TOVORAFENIB	TRUE	RX	Tovorafenib	TOVORAFENIB	FALSE	
268	CHEBI:167707	ACALABRUTINIB	TRUE	ACALABRUTINIB	TRUE	ACALABRUTINIB	TRUE	RX	Acalabrutinib	ACALABRUTINIB	FALSE	
269	CHEBI:167707	ACALABRUTINIB	TRUE	ACALABRUTINIB	TRUE	ACALABRUTINIB MALEATE	TRUE	RX	Acalabrutinib	ACALABRUTINIB	FALSE	
270	CHEBI:16794		FALSE		FALSE	SCOPOLAMINE	TRUE	RX	Scopolamine	SCOPOLAMINE	FALSE	
271	CHEBI:16796	MELATONIN	TRUE	MELATONIN	TRUE		FALSE		Melatonin	MELATONIN	FALSE	
272	CHEBI:16856		FALSE		FALSE	GLUTATHIONE DISULFIDE	TRUE	UNSURE	Glutathione	GLUTATHIONE 	FALSE	
273	CHEBI:16899	MANNITOL	TRUE		FALSE	MANNITOL	TRUE	RX	Mannitol	MANNITOL	FALSE	
274	CHEBI:16973		FALSE		FALSE	DESOXYCORTICOSTERONE PIVALATE	TRUE	DISCONTINUED	deoxycorticosterone	DESOXYCORTICOSTERONE PIVALATE	FALSE	
275	CHEBI:16973		FALSE		FALSE	DESOXYCORTICOSTERONE ACETATE	TRUE	DISCONTINUED	deoxycorticosterone	DESOXYCORTICOSTERONE 	FALSE	
276	CHEBI:170007	NIRMATRELVIR	TRUE	NIRMATRELVIR	TRUE	NIRMATRELVIR	TRUE	UNSURE	Nirmatrelvir	NIRMATRELVIR	FALSE	
277	CHEBI:17015		FALSE		FALSE	RIBOFLAVIN	TRUE	UNSURE	Riboflavin	RIBOFLAVIN	FALSE	
278	CHEBI:17026		FALSE	PROGESTERONE	TRUE	PROGESTERONE	TRUE	RX	Progesterone	PROGESTERONE	FALSE	
279	CHEBI:17076		FALSE	STREPTOMYCIN SULFATE	TRUE	STREPTOMYCIN SULFATE	TRUE	RX	Streptomycin	STREPTOMYCIN	FALSE	
280	CHEBI:17141	MERCAPTAMINE BITARTRATE	TRUE	CYSTEAMINE HYDROCHLORIDE	TRUE	CYSTEAMINE BITARTRATE	TRUE	RX	Cysteamine	MERCAPTAMINE |CYSTEAMINE|CYSTEAMINE 	FALSE	
281	CHEBI:17141	MERCAPTAMINE BITARTRATE	TRUE	CYSTEAMINE HYDROCHLORIDE	TRUE	CYSTEAMINE HYDROCHLORIDE	TRUE	RX	Cysteamine	MERCAPTAMINE |CYSTEAMINE|CYSTEAMINE 	FALSE	
282	CHEBI:17141	MERCAPTAMINE BITARTRATE	TRUE	CYSTEAMINE BITARTRATE	TRUE	CYSTEAMINE BITARTRATE	TRUE	RX	Cysteamine	MERCAPTAMINE |CYSTEAMINE|CYSTEAMINE 	FALSE	
283	CHEBI:17141	MERCAPTAMINE BITARTRATE	TRUE	CYSTEAMINE BITARTRATE	TRUE	CYSTEAMINE HYDROCHLORIDE	TRUE	RX	Cysteamine	MERCAPTAMINE |CYSTEAMINE|CYSTEAMINE 	FALSE	
284	CHEBI:17141	MERCAPTAMINE	TRUE	CYSTEAMINE HYDROCHLORIDE	TRUE	CYSTEAMINE BITARTRATE	TRUE	RX	Cysteamine	MERCAPTAMINE|CYSTEAMINE|CYSTEAMINE 	FALSE	
285	CHEBI:17141	MERCAPTAMINE	TRUE	CYSTEAMINE HYDROCHLORIDE	TRUE	CYSTEAMINE HYDROCHLORIDE	TRUE	RX	Cysteamine	MERCAPTAMINE|CYSTEAMINE|CYSTEAMINE 	FALSE	
286	CHEBI:17141	MERCAPTAMINE	TRUE	CYSTEAMINE BITARTRATE	TRUE	CYSTEAMINE BITARTRATE	TRUE	RX	Cysteamine	MERCAPTAMINE|CYSTEAMINE|CYSTEAMINE 	FALSE	
287	CHEBI:17141	MERCAPTAMINE	TRUE	CYSTEAMINE BITARTRATE	TRUE	CYSTEAMINE HYDROCHLORIDE	TRUE	RX	Cysteamine	MERCAPTAMINE|CYSTEAMINE|CYSTEAMINE 	FALSE	
288	CHEBI:17154		FALSE		FALSE	NIACINAMIDE	TRUE	UNSURE	Nicotinamide	NIACINAMIDE	FALSE	
289	CHEBI:17263		FALSE		FALSE	ESTRONE	TRUE	DISCONTINUED	Estrone	ESTRONE	FALSE	
290	CHEBI:172943	BICTEGRAVIR	TRUE	BICTEGRAVIR SODIUM	TRUE	BICTEGRAVIR SODIUM	TRUE	UNSURE	Bictegravir	BICTEGRAVIR	FALSE	
291	CHEBI:172944	CABOTEGRAVIR	TRUE	1) 2) CABOTEGRAVIR  CABOTEGRAVIR SODIUM  5) RILPIVIRINE	TRUE	CABOTEGRAVIR SODIUM	TRUE	RX	Cabotegravir	CABOTEGRAVIR|CABOTEGRAVIR CABOTEGRAVIR  RILPIVIRINE|CABOTEGRAVIR 	FALSE	
292	CHEBI:172944	CABOTEGRAVIR	TRUE	1) 2) CABOTEGRAVIR  CABOTEGRAVIR SODIUM  5) RILPIVIRINE	TRUE	CABOTEGRAVIR	TRUE	RX	Cabotegravir	CABOTEGRAVIR|CABOTEGRAVIR CABOTEGRAVIR  RILPIVIRINE|CABOTEGRAVIR	FALSE	
293	CHEBI:173077		FALSE		FALSE	COPANLISIB DIHYDROCHLORIDE	TRUE	DISCONTINUED	Copanlisib	COPANLISIB DIHYDROCHLORIDE	FALSE	
294	CHEBI:173082		FALSE	ACENEURAMIC ACID	TRUE		FALSE		Aceneuramic acid	ACENEURAMIC ACID	FALSE	
295	CHEBI:17401		FALSE	SODIUM PHYTATE	TRUE		FALSE		Phytic acid	PHYTATE	FALSE	
296	CHEBI:17439		FALSE		FALSE	CYANOCOBALAMIN	TRUE	RX	Cyanocobalamin	CYANOCOBALAMIN	FALSE	
297	CHEBI:17549	5-AMINOLEVULINIC ACID HYDROCHLORIDE	TRUE	AMINOLEVULINIC ACID HYDROCHLORIDE	TRUE	AMINOLEVULINIC ACID HYDROCHLORIDE	TRUE	RX	Aminolevulinic acid	5-AMINOLEVULINIC ACID |AMINOLEVULINIC ACID|AMINOLEVULINIC ACID 	FALSE	
298	CHEBI:17561		FALSE		FALSE	CYSTEINE HYDROCHLORIDE	TRUE	RX	Cysteine	CYSTEINE 	FALSE	
299	CHEBI:17579		FALSE		FALSE	BETA CAROTENE	TRUE	DISCONTINUED	Beta carotene	BETA CAROTENE	FALSE	
300	CHEBI:175901		FALSE	GEMCITABINE HYDROCHLORIDE	TRUE	GEMCITABINE HYDROCHLORIDE	TRUE	RX	Gemcitabine	GEMCITABINE	FALSE	
301	CHEBI:17594		FALSE		FALSE	HYDROQUINONE	TRUE	UNSURE	Hydroquinone	HYDROQUINONE	FALSE	
302	CHEBI:17606	CONCENTRATE OF PROTEOLYTIC ENZYMES ENRICHED IN BROMELAIN	TRUE	IODINE ADDITION PRODUCTS OF THE ETHYLESTERS OF THE FATTY ACIDS OBTAINED FROM POPPYSEED OIL	TRUE		FALSE		Iodine	CONCENTRATE OF PROTEOLYTIC ENZYMES ENRICHED IN BROMELAINIODINE ADDITION PRODUCTS OF THE ETHYLESTERS OF THE FATTY ACIDS OBTAINED FROM POPPYSEED OIL	FALSE	
303	CHEBI:17606	CONCENTRATE OF PROTEOLYTIC ENZYMES ENRICHED IN BROMELAIN	TRUE	IODINE ADDITION PRODUCTS OF THE ETHYL ESTERS OF THE FATTY ACIDS OBTAINED FROM POPPYSEED OIL	TRUE		FALSE		Iodine	CONCENTRATE OF PROTEOLYTIC ENZYMES ENRICHED IN BROMELAINIODINE ADDITION PRODUCTS OF THE ETHYL ESTERS OF THE FATTY ACIDS OBTAINED FROM POPPYSEED OIL	FALSE	
304	CHEBI:17621		FALSE		FALSE	RIBOFLAVIN 5'-PHOSPHATE	TRUE	RX	Flavin mononucleotide	RIBOFLAVIN 5'-PHOSPHATE	FALSE	
305	CHEBI:17621		FALSE		FALSE	RIBOFLAVIN 5'-PHOSPHATE SODIUM	TRUE	UNSURE	Flavin mononucleotide	RIBOFLAVIN 5'-PHOSPHATE 	FALSE	
306	CHEBI:176233	TOCOFERSOLAN	TRUE		FALSE		FALSE		Tocofersolan	TOCOFERSOLAN	FALSE	
307	CHEBI:17630		FALSE		FALSE	KANAMYCIN SULFATE	TRUE	DISCONTINUED	Kanamycin	KANAMYCIN 	FALSE	
308	CHEBI:176399	INCLISIRAN	TRUE	INCLISIRAN SODIUM	TRUE	INCLISIRAN SODIUM	TRUE	RX	Inclisiran	INCLISIRAN	FALSE	
309	CHEBI:176844	NIRAPARIB	TRUE	NIRAPARIB TOSILATE HYDRATE	TRUE	NIRAPARIB TOSYLATE	TRUE	RX	Niraparib	NIRAPARIB|NIRAPARIB TOSILATE|NIRAPARIB TOSYLATE	FALSE	
310	CHEBI:17688		FALSE		FALSE	NICOTINE	TRUE	OTC	Nicotine	NICOTINE	FALSE	
311	CHEBI:17688		FALSE		FALSE	NICOTINE POLACRILEX	TRUE	OTC	Nicotine	NICOTINE POLACRILEX	FALSE	
312	CHEBI:177453		FALSE		FALSE	ELAGOLIX SODIUM	TRUE	RX	Elagolix	ELAGOLIX 	FALSE	
313	CHEBI:17750	BETAINE ANHYDROUS	TRUE	BETAINE	TRUE	BETAINE	TRUE	RX	Betaine	BETAINE	FALSE	
314	CHEBI:17754		FALSE		FALSE	GLYCERIN	TRUE	UNSURE	Glycerin	GLYCERIN	FALSE	
315	CHEBI:177605		FALSE		FALSE	SAMIDORPHAN L-MALATE	TRUE	UNSURE	Samidorphan	SAMIDORPHAN L-MALATE	FALSE	
316	CHEBI:177658	GANAXOLONE	TRUE		FALSE	GANAXOLONE	TRUE	RX	Ganaxolone	GANAXOLONE	FALSE	
317	CHEBI:177703		FALSE		FALSE	LATANOPROSTENE BUNOD	TRUE	RX	Latanoprostene bunod	LATANOPROSTENE BUNOD	FALSE	
318	CHEBI:177736	TELOTRISTAT ETHYL	TRUE		FALSE		FALSE		Telotristat	TELOTRISTAT ETHYL	FALSE	
319	CHEBI:177836		FALSE	DACARBAZINE	TRUE	DACARBAZINE	TRUE	RX	Dacarbazine	DACARBAZINE	FALSE	
320	CHEBI:177849		FALSE		FALSE	BREMELANOTIDE ACETATE	TRUE	RX	Bremelanotide	BREMELANOTIDE 	FALSE	
321	CHEBI:178199	SOTORASIB	TRUE	SOTORASIB	TRUE	SOTORASIB	TRUE	RX	Sotorasib	SOTORASIB	FALSE	
322	CHEBI:17823		FALSE		FALSE	CALCITRIOL	TRUE	RX	Calcitriol	CALCITRIOL	FALSE	
323	CHEBI:17824		FALSE		FALSE	ISOPROPYL ALCOHOL	TRUE	OTC	Isopropyl alcohol	ISOPROPYL ALCOHOL	FALSE	
324	CHEBI:17833		FALSE	GENTAMICIN SULFATE	TRUE	GENTAMICIN SULFATE	TRUE	RX	Gentamicin	GENTAMICIN	FALSE	
325	CHEBI:178699		FALSE	MONOETHANOLAMINE OLEATE	TRUE	ETHANOLAMINE OLEATE	TRUE	RX	Ethanolamine oleate	MONOETHANOLAMINE OLEATE|ETHANOLAMINE OLEATE	FALSE	
326	CHEBI:17895		FALSE		FALSE	TYROSINE	TRUE	UNSURE	Tyrosine	TYROSINE	FALSE	
327	CHEBI:17924		FALSE		FALSE	SORBITOL	TRUE	RX	Sorbitol	SORBITOL	FALSE	
328	CHEBI:17933		FALSE		FALSE	CALCIFEDIOL	TRUE	RX	Calcifediol	CALCIFEDIOL	FALSE	
329	CHEBI:17941		FALSE		FALSE	ISOFLUROPHATE	TRUE	DISCONTINUED	Isoflurophate	ISOFLUROPHATE	FALSE	
330	CHEBI:17987		FALSE		FALSE	BENZYL ALCOHOL	TRUE	DISCONTINUED	Benzyl alcohol	BENZYL ALCOHOL	FALSE	
331	CHEBI:18050		FALSE		FALSE	L-GLUTAMINE	TRUE	RX	L-Glutamine	L-GLUTAMINE	FALSE	
332	CHEBI:180554		FALSE	DEXAMETHASONE CIPECILATE	TRUE		FALSE		"[2-[(8S,9R,10S,11S,13S,14S,16R,17R)-17-(cyclopropanecarbonyloxy)-9-luoro-11-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phethren-17-yl]-2-oxoethyl] cyclohexanecarboxylate"	DEXAMETHASONE CIPECILATE	FALSE	
333	CHEBI:180653		FALSE	MOLNUPIRAVIR	TRUE		FALSE		Molnupiravir	MOLNUPIRAVIR	FALSE	
334	CHEBI:18067		FALSE		FALSE	PHYTONADIONE	TRUE	RX	Phylloquinone	PHYTONADIONE	FALSE	
335	CHEBI:18145		FALSE	PROPITOCAIN E	TRUE	ALPHA-TOCOPHEROL ACETATE	TRUE	UNSURE	Vitamin E	PROPITOCAIN E|ALPHA-TOCOPHEROL 	FALSE	
336	CHEBI:18145		FALSE	PROPITOCAIN E	TRUE	VITAMIN E	TRUE	UNSURE	Vitamin E	PROPITOCAIN E|VITAMIN E	FALSE	
337	CHEBI:18145		FALSE	PROPITOCAIN E	TRUE	TOCOPHEROL ACETATE	TRUE	UNSURE	Vitamin E	PROPITOCAIN E|TOCOPHEROL 	FALSE	
