curie	drug_name	curie_label	ingredients_list	ingredient_ids	combination_therapy	alternate_ids	approved_japan	marketing_status_europe	approved_eu	marketing_status_usa	approved_usa	is_steroid	is_antimicrobial	is_chemotherapy	is_glucose_regulator
CHEBI:3504	CEFPODOXIME PROXETIL	Cefpodoxime			False	['CHEBI:3504', 'UNII:7R4F94TVGY', 'PUBCHEM.COMPOUND:6335986', 'CHEMBL.COMPOUND:CHEMBL1672', 'DRUGBANK:DB01416', 'MESH:D000097623', 'GTOPDB:10780', 'HMDB:HMDB0015486', 'KEGG.COMPOUND:C08114', 'INCHIKEY:WYUSVOMTXWRGEK-HBWVYFAYSA-N', 'UMLS:C0055011', 'RXCUI:20489', 'CHEBI:3505', 'UNII:2TB00A1Z7N', 'PUBCHEM.COMPOUND:6526396', 'CHEMBL.COMPOUND:CHEMBL1201016', 'MESH:D000097627', 'DrugCentral:555', 'KEGG.COMPOUND:C08115', 'INCHIKEY:LTINZAODLRIQIX-FBXRGJNPSA-N', 'UMLS:C0108938', 'RXCUI:47835', 'CHEBI:94455', 'PUBCHEM.COMPOUND:441393', 'INCHIKEY:LTINZAODLRIQIX-OBEQYXGQSA-N', 'UNII:K9VK627SN2', 'PUBCHEM.COMPOUND:6321414', 'INCHIKEY:LTINZAODLRIQIX-ZFEISNGRSA-N', 'PUBCHEM.COMPOUND:2645', 'HMDB:HMDB0249773', 'INCHIKEY:LTINZAODLRIQIX-UHFFFAOYSA-N', 'PUBCHEM.COMPOUND:54547', 'INCHIKEY:WYUSVOMTXWRGEK-UHFFFAOYSA-N', 'PUBCHEM.COMPOUND:123816', 'INCHIKEY:WYUSVOMTXWRGEK-NOZJJQNGSA-N', 'PUBCHEM.COMPOUND:5916968', 'INCHIKEY:LTINZAODLRIQIX-DHRITJCHSA-N', 'PUBCHEM.COMPOUND:6321413', 'INCHIKEY:WYUSVOMTXWRGEK-LMCFTXQDSA-N', 'PUBCHEM.COMPOUND:124389585', 'INCHIKEY:WYUSVOMTXWRGEK-LKXIZDLNSA-N', 'RXCUI:250156', 'UMLS:C0792025', 'RXCUI:309076', 'UMLS:C0975384', 'RXCUI:309077', 'UMLS:C0975385', 'RXCUI:309078', 'UMLS:C0975386', 'RXCUI:309079', 'UMLS:C0975387', 'RXCUI:329657', 'UMLS:C1124973', 'RXCUI:329658', 'UMLS:C1124974', 'RXCUI:330672', 'UMLS:C1126401', 'RXCUI:330673', 'UMLS:C1126402', 'RXCUI:331345', 'UMLS:C1127207', 'RXCUI:371333', 'UMLS:C1245374', 'RXCUI:371334', 'UMLS:C1245375', 'RXCUI:892779', 'UMLS:C2730307', 'RXCUI:892780', 'UMLS:C2730308', 'RXCUI:892781', 'UMLS:C2730309', 'RXCUI:892782', 'UMLS:C1691376', 'RXCUI:892783', 'UMLS:C2730310', 'RXCUI:892784', 'UMLS:C1692829', 'RXCUI:1160611', 'UMLS:C3214972', 'RXCUI:1161214', 'UMLS:C3215561', 'RXCUI:1161215', 'UMLS:C3215562', 'RXCUI:1182635', 'UMLS:C3236470', 'RXCUI:1182636', 'UMLS:C3236471', 'RXCUI:2110498', 'UMLS:C4759044', 'RXCUI:2110499', 'UMLS:C4759045', 'RXCUI:2110500', 'UMLS:C4759046', 'RXCUI:2110501', 'UMLS:C4759047', 'RXCUI:2110502', 'UMLS:C4759048', 'RXCUI:2110503', 'UMLS:C4759049', 'RXCUI:2110504', 'UMLS:C4759050', 'RXCUI:2110505', 'UMLS:C4759051']				RX	1.0	FALSE	TRUE	FALSE	FALSE
CHEBI:3506	CEFPROZIL	Cefprozil			False	['CHEBI:3506', 'PUBCHEM.COMPOUND:5281006', 'PUBCHEM.COMPOUND:62977', 'CHEMBL.COMPOUND:CHEMBL3301800', 'DRUGBANK:DB01150', 'MESH:D000097670', 'CAS:92676-86-3', 'GTOPDB:12219', 'HMDB:HMDB0015281', 'INCHIKEY:WDLWHQDACQUCJR-PBFPGSCMSA-N', 'UMLS:C0053882', 'RXCUI:19552', 'UNII:3ADV90MJVU', 'PUBCHEM.COMPOUND:6436628', 'CAS:111900-24-4', 'INCHIKEY:ALYUMNAHLSSTOU-CIRGZYLNSA-N', 'RXCUI:197452', 'UMLS:C0688173', 'RXCUI:197453', 'UMLS:C0688175', 'RXCUI:309080', 'UMLS:C0975388', 'RXCUI:309081', 'UMLS:C0975389', 'RXCUI:315598', 'UMLS:C0984609', 'RXCUI:315599', 'UMLS:C0984610', 'RXCUI:315600', 'UMLS:C0984611', 'RXCUI:317322', 'UMLS:C0992125', 'RXCUI:371335', 'UMLS:C1245376', 'RXCUI:371336', 'UMLS:C1245377', 'RXCUI:1161216', 'UMLS:C3215563', 'RXCUI:1161217', 'UMLS:C3215564', 'RXCUI:1161218', 'UMLS:C3215565', 'UMLS:C2699143', 'RXCUI:1546020']				RX	1.0	FALSE	TRUE	FALSE	FALSE
CHEBI:3508	CEFTAZIDIME; CEFTAZIDIME 	Ceftazidime			False	['CHEBI:3508', 'UNII:DZR1ENT301', 'PUBCHEM.COMPOUND:5481173', 'CHEMBL.COMPOUND:CHEMBL44354', 'DRUGBANK:DB00438', 'MESH:D002442', 'GTOPDB:10762', 'HMDB:HMDB0014582', 'KEGG.COMPOUND:C06889', 'INCHIKEY:ORFOPKXBNMVMKC-DWVKKRMSSA-N', 'UMLS:C0007559', 'RXCUI:2191', 'PUBCHEM.COMPOUND:2650', 'PUBCHEM.COMPOUND:91713', 'INCHIKEY:ORFOPKXBNMVMKC-RDTXWAMCSA-N', 'PUBCHEM.COMPOUND:5484131', 'PUBCHEM.COMPOUND:44298077', 'INCHIKEY:ORFOPKXBNMVMKC-NHXGUPAESA-N', 'PUBCHEM.COMPOUND:66509024', 'INCHIKEY:ORFOPKXBNMVMKC-VJQDWXRWSA-N', 'PUBCHEM.COMPOUND:73415797', 'PUBCHEM.COMPOUND:73415817', 'PUBCHEM.COMPOUND:133687818', 'INCHIKEY:ORFOPKXBNMVMKC-CEZXYXJGSA-N', 'RXCUI:203421', 'UMLS:C0700859', 'RXCUI:206423', 'UMLS:C0707499', 'RXCUI:240447', 'UMLS:C0778067', 'RXCUI:242800', 'UMLS:C0781612', 'RXCUI:336212', 'UMLS:C1165310', 'RXCUI:346219', 'UMLS:C1154249', 'RXCUI:371337', 'UMLS:C1245378', 'RXCUI:1152106', 'UMLS:C3206613', 'RXCUI:1172631', 'UMLS:C3226681', 'RXCUI:1659276', 'UMLS:C4047172', 'RXCUI:1659277', 'UMLS:C4047217', 'RXCUI:1659278', 'UMLS:C3887853', 'RXCUI:1659279', 'UMLS:C4046970', 'RXCUI:1659280', 'UMLS:C4047046', 'RXCUI:1659281', 'UMLS:C3887758', 'RXCUI:1659282', 'UMLS:C4047171', 'RXCUI:1659283', 'UMLS:C0981322', 'RXCUI:1659284', 'UMLS:C4046969', 'RXCUI:1659285', 'UMLS:C3651676', 'RXCUI:1659286', 'UMLS:C4047170', 'RXCUI:1659287', 'UMLS:C0975397', 'RXCUI:1659288', 'UMLS:C4046968', 'RXCUI:1659289', 'UMLS:C3651677', 'RXCUI:1659292', 'UMLS:C0707479', 'RXCUI:1659294', 'UMLS:C0707486', 'UMLS:C0724548', 'RXCUI:221071', 'UMLS:C0770649', 'RXCUI:235552', 'UMLS:C2983899', 'RXCUI:1545984']				RX; DISCONTINUED	1.0	FALSE	TRUE	FALSE	FALSE
CHEBI:3510	CEFTIBUTEN 	Ceftibuten			False	['CHEBI:3510', 'UNII:IW71N46B4Y', 'PUBCHEM.COMPOUND:5282242', 'CHEMBL.COMPOUND:CHEMBL1605', 'DRUGBANK:DB01415', 'MESH:D000077722', 'DrugCentral:562', 'GTOPDB:12029', 'HMDB:HMDB0015485', 'KEGG.COMPOUND:C08117', 'INCHIKEY:UNJFKXSSGBWRBZ-BJCIPQKHSA-N', 'UMLS:C0055014', 'RXCUI:20492', 'RXCUI:309085', 'UMLS:C0975399', 'RXCUI:309086', 'UMLS:C0975400', 'RXCUI:309087', 'UMLS:C0975401', 'RXCUI:328975', 'UMLS:C1124015', 'RXCUI:328976', 'UMLS:C1124016', 'RXCUI:330674', 'UMLS:C1126405', 'RXCUI:371338', 'UMLS:C1245379', 'RXCUI:371339', 'UMLS:C1245380', 'RXCUI:1161220', 'UMLS:C3215567', 'RXCUI:1161221', 'UMLS:C3215568', 'RXCUI:1161222', 'UMLS:C3215569', 'UMLS:C0873024', 'RXCUI:1297879']				DISCONTINUED	1.0	FALSE	TRUE	FALSE	FALSE
CHEBI:3514	CEFTRIAXONE SODIUM; CEFTRIAXONE 	Ceftriaxone disodium salt hemiheptahydrate			False	['CHEBI:3514', 'UNII:023Z5BR09K', 'PUBCHEM.COMPOUND:71307090', 'PUBCHEM.COMPOUND:11953897', 'INCHIKEY:PMRZKYOXTPBIQF-MAODNAKNSA-J', 'CHEBI:29007', 'UNII:75J73V1629', 'PUBCHEM.COMPOUND:5479530', 'CHEMBL.COMPOUND:CHEMBL161', 'DRUGBANK:DB01212', 'MESH:D002443', 'DrugCentral:564', 'GTOPDB:5326', 'HMDB:HMDB0015343', 'KEGG.COMPOUND:C06683', 'INCHIKEY:VAAUVRVFOQPIGI-SPQHTLEESA-N', 'UMLS:C0007561', 'RXCUI:2193', 'PUBCHEM.COMPOUND:2657', 'CHEMBL.COMPOUND:CHEMBL1741130', 'HMDB:HMDB0249751', 'INCHIKEY:VAAUVRVFOQPIGI-UHFFFAOYSA-N', 'PUBCHEM.COMPOUND:51800', 'INCHIKEY:VAAUVRVFOQPIGI-RFAUZJTJSA-N', 'PUBCHEM.COMPOUND:59844', 'INCHIKEY:FDRNWTJTHBSPMW-JQVQFYFGSA-L', 'PUBCHEM.COMPOUND:5361919', 'CHEMBL.COMPOUND:CHEMBL552182', 'INCHIKEY:VAAUVRVFOQPIGI-TYHRLYECSA-N', 'PUBCHEM.COMPOUND:5362369', 'PUBCHEM.COMPOUND:5901977', 'INCHIKEY:VAAUVRVFOQPIGI-GYRAYZOKSA-M', 'PUBCHEM.COMPOUND:9570985', 'PUBCHEM.COMPOUND:9601224', 'INCHIKEY:FDRNWTJTHBSPMW-ZJTMPOFJSA-L', 'PUBCHEM.COMPOUND:11957491', 'CHEMBL.COMPOUND:CHEMBL1414236', 'INCHIKEY:FDRNWTJTHBSPMW-PHCXSBOASA-L', 'PUBCHEM.COMPOUND:12971800', 'INCHIKEY:FDRNWTJTHBSPMW-UYIJMJIKSA-L', 'PUBCHEM.COMPOUND:12971801', 'INCHIKEY:VAAUVRVFOQPIGI-ONNSZKPLSA-N', 'PUBCHEM.COMPOUND:16667691', 'INCHIKEY:XMCDZRXQAGFWAK-NAOAJRQCSA-L', 'PUBCHEM.COMPOUND:23679441', 'CHEMBL.COMPOUND:CHEMBL1200995', 'INCHIKEY:YOBPSXOHCHDCMU-VKZZUTNHSA-M', 'PUBCHEM.COMPOUND:23709629', 'CHEMBL.COMPOUND:CHEMBL1697718', 'INCHIKEY:YOBPSXOHCHDCMU-IXIFSOOLSA-M', 'PUBCHEM.COMPOUND:24867842', 'INCHIKEY:VAAUVRVFOQPIGI-DAMLXXHOSA-L', 'PUBCHEM.COMPOUND:53394792', 'INCHIKEY:YOBPSXOHCHDCMU-UHFFFAOYSA-M', 'PUBCHEM.COMPOUND:60196280', 'CHEMBL.COMPOUND:CHEMBL3183968', 'INCHIKEY:XMCDZRXQAGFWAK-PMCOHIMVSA-L', 'PUBCHEM.COMPOUND:73153247', 'INCHIKEY:FDRNWTJTHBSPMW-UHFFFAOYSA-L', 'PUBCHEM.COMPOUND:74764323', 'INCHIKEY:KTAVBOYXMBQFGR-LADFIWLLSA-J', 'PUBCHEM.COMPOUND:87900910', 'INCHIKEY:VUGBLGCUPUUDOI-GNXCPKRQSA-N', 'PUBCHEM.COMPOUND:154789542', 'INCHIKEY:GSFNZSQZXKBTJB-GNXCPKRQSA-M', 'RXCUI:309090', 'UMLS:C0975409', 'RXCUI:309092', 'UMLS:C0975413', 'RXCUI:337560', 'UMLS:C1135579', 'RXCUI:376593', 'UMLS:C1250779', 'RXCUI:1152108', 'UMLS:C3206615', 'RXCUI:1664991', 'UMLS:C4050973', 'RXCUI:1664992', 'UMLS:C4050974', 'RXCUI:1665004', 'UMLS:C4050978', 'RXCUI:1665005', 'UMLS:C0704832', 'RXCUI:1665020', 'UMLS:C4050984', 'RXCUI:1665021', 'UMLS:C0975411', 'RXCUI:1665045', 'UMLS:C4050989', 'RXCUI:1665046', 'UMLS:C0975414', 'UMLS:C0700527', 'RXCUI:203172']	1.0			RX	1.0	FALSE	TRUE	FALSE	FALSE
CHEBI:3515	CEFUROXIME AXETIL; CEFUROXIME 	Cefuroxime			False	['CHEBI:3515', 'UNII:O1R9FJ93ED', 'PUBCHEM.COMPOUND:5479529', 'CHEMBL.COMPOUND:CHEMBL1436', 'DRUGBANK:DB01112', 'MESH:D002444', 'DrugCentral:565', 'GTOPDB:10900', 'HMDB:HMDB0015244', 'KEGG.COMPOUND:C06894', 'INCHIKEY:JFPVXVDWJQMJEE-IZRZKJBUSA-N', 'UMLS:C0007562', 'RXCUI:2194', 'CHEBI:3516', 'UNII:Z49QDT0J8Z', 'PUBCHEM.COMPOUND:6321416', 'CHEMBL.COMPOUND:CHEMBL1095930', 'MESH:C040738', 'DrugCentral:566', 'KEGG.COMPOUND:C08107', 'INCHIKEY:KEJCWVGMRLCZQQ-YJBYXUATSA-N', 'UMLS:C0055015', 'RXCUI:20493', 'CHEBI:3517', 'UNII:R8A7M9MY61', 'PUBCHEM.COMPOUND:23670318', 'CHEMBL.COMPOUND:CHEMBL2146124', 'KEGG.COMPOUND:C08108', 'INCHIKEY:URDOHUPGIOGTKV-JTBFTWTJSA-M', 'CHEBI:94687', 'PUBCHEM.COMPOUND:41375', 'CHEMBL.COMPOUND:CHEMBL1620506', 'INCHIKEY:JFPVXVDWJQMJEE-QMTHXVAHSA-N', 'CHEBI:103836', 'PUBCHEM.COMPOUND:2659', 'CAS:1089673-09-5', 'CAS:555268-75-2', 'HMDB:HMDB0246956', 'INCHIKEY:JFPVXVDWJQMJEE-UHFFFAOYSA-N', 'UNII:Z5PTJ86MTY', 'PUBCHEM.COMPOUND:5361202', 'CHEMBL.COMPOUND:CHEMBL466', 'INCHIKEY:JFPVXVDWJQMJEE-SWWZKJRFSA-N', 'UNII:XSL6I3SB26', 'PUBCHEM.COMPOUND:5361467', 'CAS:97232-96-7', 'INCHIKEY:KEJCWVGMRLCZQQ-DJMWJSSGSA-N', 'PUBCHEM.COMPOUND:47419', 'INCHIKEY:KEJCWVGMRLCZQQ-OBEQYXGQSA-N', 'PUBCHEM.COMPOUND:3379942', 'HMDB:HMDB0249787', 'INCHIKEY:KEJCWVGMRLCZQQ-UHFFFAOYSA-N', 'PUBCHEM.COMPOUND:5809202', 'INCHIKEY:KEJCWVGMRLCZQQ-QRVIBDJDSA-N', 'PUBCHEM.COMPOUND:13371699', 'INCHIKEY:KEJCWVGMRLCZQQ-YDZHTSKRSA-N', 'PUBCHEM.COMPOUND:23667302', 'INCHIKEY:URDOHUPGIOGTKV-BWTUWSSMSA-M', 'PUBCHEM.COMPOUND:23670317', 'CHEMBL.COMPOUND:CHEMBL1415828', 'INCHIKEY:URDOHUPGIOGTKV-MYHMWQFYSA-M', 'PUBCHEM.COMPOUND:23670319', 'PUBCHEM.COMPOUND:23670321', 'INCHIKEY:URDOHUPGIOGTKV-MYOVXYCFSA-M', 'PUBCHEM.COMPOUND:23692142', 'CHEMBL.COMPOUND:CHEMBL1394764', 'INCHIKEY:URDOHUPGIOGTKV-QWPRXXNPSA-M', 'PUBCHEM.COMPOUND:123133871', 'INCHIKEY:KEJCWVGMRLCZQQ-PVEAIVIGSA-N', 'PUBCHEM.COMPOUND:131632591', 'INCHIKEY:URDOHUPGIOGTKV-LOSLGVLSSA-M', 'PUBCHEM.COMPOUND:132989384', 'INCHIKEY:KEJCWVGMRLCZQQ-FWKRKWKOSA-N', 'PUBCHEM.COMPOUND:133112893', 'INCHIKEY:URDOHUPGIOGTKV-APNQKRFZSA-M', 'PUBCHEM.COMPOUND:133687825', 'INCHIKEY:URDOHUPGIOGTKV-LNJPBTIASA-M', 'PUBCHEM.COMPOUND:134694056', 'INCHIKEY:URDOHUPGIOGTKV-WUCQATPYSA-M', 'RXCUI:106850', 'UMLS:C0358864', 'RXCUI:245239', 'UMLS:C0785906', 'RXCUI:309095', 'UMLS:C0975416', 'RXCUI:309096', 'UMLS:C0975417', 'RXCUI:309097', 'UMLS:C0975418', 'RXCUI:309098', 'UMLS:C0975419', 'RXCUI:309101', 'UMLS:C0975425', 'RXCUI:313926', 'UMLS:C0981364', 'RXCUI:329162', 'UMLS:C1124261', 'RXCUI:329164', 'UMLS:C1124264', 'RXCUI:329171', 'UMLS:C1124275', 'RXCUI:329176', 'UMLS:C1124281', 'RXCUI:329662', 'UMLS:C1124984', 'RXCUI:342803', 'UMLS:C1178449', 'RXCUI:360990', 'UMLS:C1187011', 'RXCUI:368440', 'UMLS:C1242424', 'RXCUI:371340', 'UMLS:C1245381', 'RXCUI:371342', 'UMLS:C1245383', 'RXCUI:374541', 'UMLS:C1248626', 'RXCUI:377415', 'UMLS:C1251639', 'RXCUI:379490', 'UMLS:C1253893', 'RXCUI:572297', 'UMLS:C1606495', 'RXCUI:572301', 'UMLS:C1606499', 'RXCUI:1152109', 'UMLS:C3206616', 'RXCUI:1152110', 'UMLS:C3206617', 'RXCUI:1152111', 'UMLS:C3206618', 'RXCUI:1152419', 'UMLS:C0360344', 'RXCUI:1152420', 'UMLS:C3206921', 'RXCUI:1166191', 'UMLS:C3220424', 'RXCUI:1166192', 'UMLS:C3220425', 'RXCUI:1665442', 'UMLS:C4051107', 'RXCUI:1665443', 'UMLS:C4051108', 'RXCUI:1665444', 'UMLS:C0975420', 'RXCUI:1665448', 'UMLS:C4051111', 'RXCUI:1665449', 'UMLS:C0975427', 'UMLS:C0719197', 'RXCUI:215926', 'UMLS:C0701852', 'RXCUI:204144']				RX	1.0	FALSE	TRUE	FALSE	FALSE
CHEBI:35194	RUBBER PANEL THIN-LAYER RAPID USE EPICUTANEOUS PATCH TEST	isoprene			False	['CHEBI:35194', 'CHEBI:53405', 'UNII:0A62964IBU', 'PUBCHEM.COMPOUND:6557', 'CHEMBL.COMPOUND:CHEMBL1566132', 'MESH:C005059', 'MESH:C455100', 'MESH:D012408', 'CAS:26796-44-1', 'CAS:68877-32-7', 'CAS:78-79-5', 'CAS:9003-31-0', 'CAS:9006-04-6', 'CAS:9041-65-0', 'HMDB:HMDB0253673', 'KEGG.COMPOUND:C16521', 'INCHIKEY:RRHGJUQNOFWUDK-UHFFFAOYSA-N', 'UMLS:C0035918', 'UMLS:C0064044', 'UMLS:C1122567', 'RXCUI:1364275']					1.0	FALSE	FALSE	FALSE	FALSE
CHEBI:35276	AMMONIUM 	Ammonium			False	['CHEBI:35276', 'PUBCHEM.COMPOUND:223', 'MESH:D064751', 'CAS:14158-23-7', 'CAS:14798-03-9', 'CAS:15194-15-7', 'CAS:6684-80-6', 'UMLS:C0002616', 'UMLS:C3488947', 'RXCUI:1313310']				RX	1.0	FALSE	FALSE	FALSE	FALSE
CHEBI:3534	CEPHALEXIN; CEPHALEXIN 	Cephalexin			False	['CHEBI:3534', 'UNII:5SFF1W6677', 'PUBCHEM.COMPOUND:27447', 'CHEMBL.COMPOUND:CHEMBL1727', 'DRUGBANK:DB00567', 'CAS:15686-71-2', 'DrugCentral:571', 'GTOPDB:4832', 'HMDB:HMDB0014707', 'KEGG.COMPOUND:C06895', 'INCHIKEY:ZAIPMKNFIOOWCQ-UEKVPHQBSA-N', 'UMLS:C0007716', 'RXCUI:2231', 'RXCUI:197454', 'UMLS:C0688212', 'RXCUI:203167', 'UMLS:C0700517', 'RXCUI:212306', 'UMLS:C0715042', 'RXCUI:212339', 'UMLS:C0715090', 'RXCUI:250582', 'UMLS:C0792497', 'RXCUI:309110', 'UMLS:C0975435', 'RXCUI:309112', 'UMLS:C0975437', 'RXCUI:309113', 'UMLS:C0975439', 'RXCUI:309114', 'UMLS:C0975440', 'RXCUI:309115', 'UMLS:C0975442', 'RXCUI:315605', 'UMLS:C0984636', 'RXCUI:315607', 'UMLS:C0984638', 'RXCUI:315608', 'UMLS:C0984639', 'RXCUI:329228', 'UMLS:C1124358', 'RXCUI:330420', 'UMLS:C1126078', 'RXCUI:366599', 'UMLS:C1240568', 'RXCUI:371345', 'UMLS:C1245386', 'RXCUI:371346', 'UMLS:C1245387', 'RXCUI:371347', 'UMLS:C1245388', 'RXCUI:562000', 'UMLS:C1590966', 'RXCUI:572514', 'UMLS:C1606711', 'RXCUI:572537', 'UMLS:C1606734', 'RXCUI:637172', 'UMLS:C1712032', 'RXCUI:637173', 'UMLS:C1712033', 'RXCUI:637174', 'UMLS:C1712034', 'RXCUI:637175', 'UMLS:C1712035', 'RXCUI:645616', 'UMLS:C1724502', 'RXCUI:645617', 'UMLS:C1720695', 'RXCUI:755616', 'UMLS:C0356031', 'RXCUI:755617', 'UMLS:C0356032', 'RXCUI:756406', 'UMLS:C1260627', 'RXCUI:1152429', 'UMLS:C3206930', 'RXCUI:1152430', 'UMLS:C3206931', 'RXCUI:1152431', 'UMLS:C3206932', 'RXCUI:1170018', 'UMLS:C3224151', 'RXCUI:1170019', 'UMLS:C3224152', 'RXCUI:1295657', 'UMLS:C3466320', 'RXCUI:1312430', 'UMLS:C3499560', 'RXCUI:1312431', 'UMLS:C3499561', 'RXCUI:1312432', 'UMLS:C3499562', 'RXCUI:1312433', 'UMLS:C3499563', 'RXCUI:1312434', 'UMLS:C3499564', 'RXCUI:1312435', 'UMLS:C3499565', 'RXCUI:1312436', 'UMLS:C3499566', 'RXCUI:1312437', 'UMLS:C3499567', 'RXCUI:1312438', 'UMLS:C3499568', 'RXCUI:1312439', 'UMLS:C3499569', 'RXCUI:1312440', 'UMLS:C3499570', 'RXCUI:1312441', 'UMLS:C3499571', 'RXCUI:1312442', 'UMLS:C3499572', 'RXCUI:1312443', 'UMLS:C3499573', 'RXCUI:1312444', 'UMLS:C3499574', 'RXCUI:1312445', 'UMLS:C3499575', 'RXCUI:1312446', 'UMLS:C3499576', 'UMLS:C2699162', 'RXCUI:1299782', 'UMLS:C0719220', 'RXCUI:215948', 'UMLS:C0919352', 'RXCUI:281942']				RX; DISCONTINUED	1.0	FALSE	TRUE	FALSE	FALSE
CHEBI:3547	CEPHRADINE	Cefradine			False	['CHEBI:3547', 'UNII:9YA6SX5S4D', 'UNII:F1BC02I72W', 'PUBCHEM.COMPOUND:38103', 'CHEMBL.COMPOUND:CHEMBL1604', 'DRUGBANK:DB01333', 'MESH:D002515', 'CAS:38821-53-3', 'DrugCentral:576', 'GTOPDB:4830', 'HMDB:HMDB0015428', 'KEGG.COMPOUND:C06897', 'INCHIKEY:RDLPVSKMFDYCOR-UEKVPHQBSA-N', 'UMLS:C0007738', 'RXCUI:2239', 'RXCUI:197455', 'UMLS:C0688221', 'RXCUI:197456', 'UMLS:C0688223', 'RXCUI:242794', 'UMLS:C0781574', 'RXCUI:309121', 'UMLS:C0975456', 'RXCUI:313889', 'UMLS:C0981318', 'RXCUI:315609', 'UMLS:C0984644', 'RXCUI:315610', 'UMLS:C0984645', 'RXCUI:317323', 'UMLS:C0992128', 'RXCUI:317324', 'UMLS:C0992129', 'RXCUI:371354', 'UMLS:C1245395', 'RXCUI:371355', 'UMLS:C1245396', 'RXCUI:371356', 'UMLS:C1245397', 'RXCUI:371357', 'UMLS:C1245398', 'RXCUI:379498', 'UMLS:C1253903', 'RXCUI:1152434', 'UMLS:C3206935', 'RXCUI:1152435', 'UMLS:C3206936', 'RXCUI:1152436', 'UMLS:C3206937', 'RXCUI:1152437', 'UMLS:C3206938']				DISCONTINUED	1.0	FALSE	TRUE	FALSE	FALSE
CHEBI:355510	CEFOTIAM 	Cefotiam			False	['CHEBI:355510', 'UNII:91W6Z2N718', 'PUBCHEM.COMPOUND:43708', 'CHEMBL.COMPOUND:CHEMBL1296', 'DRUGBANK:DB00229', 'MESH:D015310', 'CAS:61622-34-2', 'DrugCentral:548', 'GTOPDB:12254', 'HMDB:HMDB0014374', 'INCHIKEY:QYQDKDWGWDOFFU-IUODEOHRSA-N', 'UMLS:C0007556', 'RXCUI:2188', 'UMLS:C0771454', 'RXCUI:236202']				DISCONTINUED	1.0	FALSE	TRUE	FALSE	FALSE
CHEBI:3558	CERIVASTATIN 	Cerivastatin			False	['CHEBI:3558', 'UNII:AM91H2KS67', 'PUBCHEM.COMPOUND:446156', 'CHEMBL.COMPOUND:CHEMBL1477', 'DRUGBANK:DB00439', 'MESH:C086276', 'CAS:145599-86-6', 'DrugCentral:577', 'GTOPDB:2950', 'KEGG.COMPOUND:C07966', 'INCHIKEY:SEERZIQQUAZTOL-ANMDKAQQSA-N', 'UMLS:C0528023', 'RXCUI:596723', 'RXCUI:251855', 'UMLS:C0793970', 'RXCUI:309123', 'UMLS:C0975463', 'RXCUI:309124', 'UMLS:C0975464', 'RXCUI:309125', 'UMLS:C0975465', 'RXCUI:313936', 'UMLS:C0981375', 'RXCUI:329392', 'UMLS:C1577559', 'RXCUI:330304', 'UMLS:C1577565', 'RXCUI:330305', 'UMLS:C1577566', 'RXCUI:330634', 'UMLS:C1577567', 'RXCUI:331357', 'UMLS:C1577572', 'RXCUI:371359', 'UMLS:C1577762', 'RXCUI:1923505', 'UMLS:C4476444', 'RXCUI:1923506', 'UMLS:C4476445', 'RXCUI:2649206', 'UMLS:C5837728', 'RXCUI:2654884', 'UMLS:C5838749', 'RXCUI:2659440', 'UMLS:C5843249', 'RXCUI:2660909', 'UMLS:C5844716', 'UMLS:C0724549', 'RXCUI:221072']				DISCONTINUED	1.0	FALSE	FALSE	FALSE	FALSE
