	Unnamed: 0_x	single_ID	ID_Label_x	Name_EMA	Therapy_Name_x	Approved_Europe	Combination_Therapy_x	Ingredient_IDs_x	Unnamed: 0_y	Name_PMDA	Therapy_Name_y	ID_Label_y	Approved_Japan	Combination_Therapy_y	Ingredient_IDs_y	Unnamed: 0	ID_Label	Name_Orange_Book	Therapy_Name	Approved_USA	Combination_Therapy	Ingredient_IDs	Available_USA
175		CHEBI:147675														2007.0	Idoxuridine	IDOXURIDINE	IDOXURIDINE	True	False		DISCONTINUED
176	536.0	CHEBI:149601	Bempedoic acid	BEMPEDOIC ACID	BEMPEDOIC ACID	True	False									460.0	Bempedoic acid	BEMPEDOIC ACID	BEMPEDOIC ACID	True	False		RX
177	753.0	CHEBI:149836	Tigecycline	TIGECYCLINE	TIGECYCLINE	True	False		893.0	TIGECYCLINE	TIGECYCLINE	Tigecycline	True	False		285.0	Tigecycline	TIGECYCLINE	TIGECYCLINE	True	False		RX
178	433.0	CHEBI:15365	Acetylsalicylic acid	CLOPIDOGREL, ACETYLSALICYLIC ACID	ACETYLSALICYLIC ACID; CLOPIDOGREL	True	True	['CHEBI:15365', 'CHEBI:37941']	609.0	ASPIRIN	ASPIRIN	Acetylsalicylic acid	True	False		1597.0	Acetylsalicylic acid	ASPIRIN	ASPIRIN	True	False		OTC
179	433.0	CHEBI:15365	Acetylsalicylic acid	CLOPIDOGREL, ACETYLSALICYLIC ACID	ACETYLSALICYLIC ACID; CLOPIDOGREL	True	True	['CHEBI:15365', 'CHEBI:37941']	624.0	ASPIRIN DIALMINATE	ASPIRIN DIALMINATE	Acetylsalicylic acid	True	False		1597.0	Acetylsalicylic acid	ASPIRIN	ASPIRIN	True	False		OTC
180	433.0	CHEBI:15365	Acetylsalicylic acid	CLOPIDOGREL, ACETYLSALICYLIC ACID	ACETYLSALICYLIC ACID; CLOPIDOGREL	True	True	['CHEBI:15365', 'CHEBI:37941']	1084.0	LANSOPRAZOLE; ASPIRIN	LANSOPRAZOLE; ASPIRIN	Acetylsalicylic acid	True	True	['CHEBI:6375', 'CHEBI:15365']	1597.0	Acetylsalicylic acid	ASPIRIN	ASPIRIN	True	False		OTC
181	929.0	CHEBI:15365	Acetylsalicylic acid	ACETYLSALICYLIC ACID	ACETYLSALICYLIC ACID	True	False		609.0	ASPIRIN	ASPIRIN	Acetylsalicylic acid	True	False		1597.0	Acetylsalicylic acid	ASPIRIN	ASPIRIN	True	False		OTC
182	929.0	CHEBI:15365	Acetylsalicylic acid	ACETYLSALICYLIC ACID	ACETYLSALICYLIC ACID	True	False		624.0	ASPIRIN DIALMINATE	ASPIRIN DIALMINATE	Acetylsalicylic acid	True	False		1597.0	Acetylsalicylic acid	ASPIRIN	ASPIRIN	True	False		OTC
183	929.0	CHEBI:15365	Acetylsalicylic acid	ACETYLSALICYLIC ACID	ACETYLSALICYLIC ACID	True	False		1084.0	LANSOPRAZOLE; ASPIRIN	LANSOPRAZOLE; ASPIRIN	Acetylsalicylic acid	True	True	['CHEBI:6375', 'CHEBI:15365']	1597.0	Acetylsalicylic acid	ASPIRIN	ASPIRIN	True	False		OTC
184		CHEBI:15366														713.0	Acetic acid	ACETIC ACID, GLACIAL	ACETIC ACID, GLACIAL	True	False		RX
185		CHEBI:15367														436.0	Tretinoin	TRETINOIN	TRETINOIN	True	False		RX
186		CHEBI:15407							470.0	EPHEDRINE HYDROCHLORIDE	EPHEDRINE	Ephedrine	True	False		34.0	Ephedrine	EPHEDRINE SULFATE	EPHEDRINE 	True	False		RX
187		CHEBI:15407							470.0	EPHEDRINE HYDROCHLORIDE	EPHEDRINE	Ephedrine	True	False		2256.0	Ephedrine	EPHEDRINE HYDROCHLORIDE	EPHEDRINE 	True	False		RX
188		CHEBI:15428														1753.0	Glycine	GLYCINE	GLYCINE	True	False		RX
189		CHEBI:15544														857.0	Alprostadil	ALPROSTADIL	ALPROSTADIL	True	False		RX
190		CHEBI:15551							704.0	DINOPROSTONE	DINOPROSTONE	Dinoprostone	True	False		2335.0	Dinoprostone	DINOPROSTONE	DINOPROSTONE	True	False		RX
191		CHEBI:15552							75.0	EPOPROSTENOL SODIUM	EPOPROSTENOL	Epoprostenol	True	False		1872.0	Epoprostenol	EPOPROSTENOL SODIUM	EPOPROSTENOL 	True	False		RX
192		CHEBI:15553														340.0	Dinoprost	DINOPROST TROMETHAMINE	DINOPROST TROMETHAMINE	True	False		DISCONTINUED
193		CHEBI:156095							1300.0	LUMEFANTRINE	LUMEFANTRINE	Lumefantrine	True	False		2550.0	Lumefantrine	LUMEFANTRINE	LUMEFANTRINE	True	False		UNSURE
194		CHEBI:15640														1129.0	Leucovorin	LEVOLEUCOVORIN	LEVOLEUCOVORIN	True	False		RX
195		CHEBI:15640														1784.0	Leucovorin	LEUCOVORIN CALCIUM	LEUCOVORIN 	True	False		RX
196		CHEBI:15641														2626.0	5-methyltetrahydrofolic acid	LEVOMEFOLATE CALCIUM	LEVOMEFOLATE 	True	False		UNSURE
197		CHEBI:15671														2561.0	L-tartaric acid	TARTARIC ACID	TARTARIC ACID	True	False		UNSURE
198		CHEBI:157175														1782.0	Enoxacin	ENOXACIN	ENOXACIN	True	False		DISCONTINUED
199	61.0	CHEBI:15765	Levodopa	LEVODOPA	LEVODOPA	True	False		1199.0	LEVODOPA	LEVODOPA	Levodopa	True	False		2087.0	Levodopa	LEVODOPA	LEVODOPA	True	False		RX
200		CHEBI:15854														453.0	Quinine	QUINIDINE GLUCONATE	QUINIDINE GLUCONATE	True	False		RX
201		CHEBI:15854														1094.0	Quinine	QUINIDINE POLYGALACTURONATE	QUINIDINE POLYGALACTURONATE	True	False		DISCONTINUED
202		CHEBI:15891							513.0	TAURINE	TAURINE	Taurine	True	False									
203		CHEBI:15940														926.0	Niacin	NIACIN	NIACIN	True	False		RX
204		CHEBI:15956														2553.0	Biotin	BIOTIN	BIOTIN	True	False		UNSURE
205		CHEBI:16027							800.0	ADENOSINE	ADENOSINE	Adenosine phosphate	True	False		264.0	Adenosine phosphate	ADENOSINE	ADENOSINE	True	False		RX
206	561.0	CHEBI:16094	thiosulfate(2-)	SODIUM THIOSULFATE	 THIOSULFATE	True	False									971.0	thiosulfate(2-)	SODIUM THIOSULFATE	 THIOSULFATE	True	False		RX
207		CHEBI:16125														2605.0	Cetyl alcohol	CETYL ALCOHOL	CETYL ALCOHOL	True	False		UNSURE
208		CHEBI:16199														673.0	Urea	UREA	UREA	True	False		DISCONTINUED
209		CHEBI:16217														2686.0	Gluconolactone	GLUCONOLACTONE	GLUCONOLACTONE	True	False		UNSURE
210		CHEBI:16236							652.0	ANHYDROUS ETHANOL	ETHANOL	Ethanol	True	False									
211		CHEBI:16240														361.0	Hydrogen peroxide	HYDROGEN PEROXIDE	HYDROGEN PEROXIDE	True	False		DISCONTINUED
212		CHEBI:16336							401.0	SODIUM HYALURONATE CROSSLINKED POLYMER; SODIUM HYALURONATE CROSSLINKED POLYMER CROSSLINKED WITH VINYLSULFONE	HYALURONATE CROSSLINKED POLYMER; HYALURONATE CROSSLINKED POLYMER CROSSLINKED WITH VINYLSULFONE	Hyaluronic acid	True	True	['CHEBI:16336', 'CHEBI:16336']								
213		CHEBI:16336							467.0	SODIUM HYALURONATE; CHONDROITIN SULFATE SODIUM	HYALURONATE; CHONDROITIN	Hyaluronic acid	True	True	['CHEBI:132153', 'PUBCHEM.COMPOUND:53477707']								
214		CHEBI:16336							1243.0	SODIUM HYALURONATE CROSSLINKED POLYMER	HYALURONATE CROSSLINKED POLYMER	Hyaluronic acid	True	False									
215		CHEBI:16336							1244.0	SODIUM HYALURONATE CROSSLINKED POLYMER CROSSLINKED WITH VINYLSULFONE	HYALURONATE CROSSLINKED POLYMER CROSSLINKED WITH VINYLSULFONE	Hyaluronic acid	True	False									
216		CHEBI:16347							1021.0	LEVOCARNITINE	LEVOCARNITINE	Levocarnitine	True	False		1865.0	Levocarnitine	LEVOCARNITINE	LEVOCARNITINE	True	False		RX
217	40.0	CHEBI:16359	Cholic Acid	CHOLIC ACID	CHOLIC ACID	True	False		684.0	CHOLIC ACID	CHOLIC ACID	Cholic Acid	True	False		233.0	Cholic Acid	CHOLIC ACID	CHOLIC ACID	True	False		RX
218		CHEBI:164200														2658.0	Triclosan	TRICLOSAN	TRICLOSAN	True	False		UNSURE
219	926.0	CHEBI:16467	Arginine	ARGININE	ARGININE	True	False		1229.0	L-ARGININE HYDROCHLORIDE	L-ARGININE	Arginine	True	False		1648.0	Arginine	ARGININE HYDROCHLORIDE	ARGININE HYDROCHLORIDE	True	False		RX
220	434.0	CHEBI:16469	Estradiol	NOMEGESTROL, ESTRADIOL	ESTRADIOL; NOMEGESTROL	True	True	['CHEBI:16469', 'PUBCHEM.COMPOUND:13472099']	408.0	ESTRADIOL; LEVONORGESTREL ESTRADIOL	ESTRADIOL; LEVONORGESTREL ESTRADIOL	Estradiol	True	True	['CHEBI:16469', 'CHEBI:6443']	824.0	Estradiol	ESTRADIOL	ESTRADIOL	True	False		RX
221	434.0	CHEBI:16469	Estradiol	NOMEGESTROL, ESTRADIOL	ESTRADIOL; NOMEGESTROL	True	True	['CHEBI:16469', 'PUBCHEM.COMPOUND:13472099']	408.0	ESTRADIOL; LEVONORGESTREL ESTRADIOL	ESTRADIOL; LEVONORGESTREL ESTRADIOL	Estradiol	True	True	['CHEBI:16469', 'CHEBI:6443']	1543.0	Estradiol	ESTRADIOL HEMIHYDRATE	ESTRADIOL HEMIHYDRATE	True	False		DISCONTINUED
222	434.0	CHEBI:16469	Estradiol	NOMEGESTROL, ESTRADIOL	ESTRADIOL; NOMEGESTROL	True	True	['CHEBI:16469', 'PUBCHEM.COMPOUND:13472099']	408.0	ESTRADIOL; LEVONORGESTREL ESTRADIOL	ESTRADIOL; LEVONORGESTREL ESTRADIOL	Estradiol	True	True	['CHEBI:16469', 'CHEBI:6443']	2603.0	Estradiol	ELAGOLIX SODIUM,ESTRADIOL,NORETHINDRONE ACETATE	ELAGOLIX SODIUM,ESTRADIOL,NORETHINDRONE 	True	False		UNSURE
223	434.0	CHEBI:16469	Estradiol	NOMEGESTROL, ESTRADIOL	ESTRADIOL; NOMEGESTROL	True	True	['CHEBI:16469', 'PUBCHEM.COMPOUND:13472099']	953.0	ESTRADIOL	ESTRADIOL	Estradiol	True	False		824.0	Estradiol	ESTRADIOL	ESTRADIOL	True	False		RX
224	434.0	CHEBI:16469	Estradiol	NOMEGESTROL, ESTRADIOL	ESTRADIOL; NOMEGESTROL	True	True	['CHEBI:16469', 'PUBCHEM.COMPOUND:13472099']	953.0	ESTRADIOL	ESTRADIOL	Estradiol	True	False		1543.0	Estradiol	ESTRADIOL HEMIHYDRATE	ESTRADIOL HEMIHYDRATE	True	False		DISCONTINUED
225	434.0	CHEBI:16469	Estradiol	NOMEGESTROL, ESTRADIOL	ESTRADIOL; NOMEGESTROL	True	True	['CHEBI:16469', 'PUBCHEM.COMPOUND:13472099']	953.0	ESTRADIOL	ESTRADIOL	Estradiol	True	False		2603.0	Estradiol	ELAGOLIX SODIUM,ESTRADIOL,NORETHINDRONE ACETATE	ELAGOLIX SODIUM,ESTRADIOL,NORETHINDRONE 	True	False		UNSURE
226	931.0	CHEBI:16469	Estradiol	ESTRADIOL	ESTRADIOL	True	False		408.0	ESTRADIOL; LEVONORGESTREL ESTRADIOL	ESTRADIOL; LEVONORGESTREL ESTRADIOL	Estradiol	True	True	['CHEBI:16469', 'CHEBI:6443']	824.0	Estradiol	ESTRADIOL	ESTRADIOL	True	False		RX
227	931.0	CHEBI:16469	Estradiol	ESTRADIOL	ESTRADIOL	True	False		408.0	ESTRADIOL; LEVONORGESTREL ESTRADIOL	ESTRADIOL; LEVONORGESTREL ESTRADIOL	Estradiol	True	True	['CHEBI:16469', 'CHEBI:6443']	1543.0	Estradiol	ESTRADIOL HEMIHYDRATE	ESTRADIOL HEMIHYDRATE	True	False		DISCONTINUED
228	931.0	CHEBI:16469	Estradiol	ESTRADIOL	ESTRADIOL	True	False		408.0	ESTRADIOL; LEVONORGESTREL ESTRADIOL	ESTRADIOL; LEVONORGESTREL ESTRADIOL	Estradiol	True	True	['CHEBI:16469', 'CHEBI:6443']	2603.0	Estradiol	ELAGOLIX SODIUM,ESTRADIOL,NORETHINDRONE ACETATE	ELAGOLIX SODIUM,ESTRADIOL,NORETHINDRONE 	True	False		UNSURE
229	931.0	CHEBI:16469	Estradiol	ESTRADIOL	ESTRADIOL	True	False		953.0	ESTRADIOL	ESTRADIOL	Estradiol	True	False		824.0	Estradiol	ESTRADIOL	ESTRADIOL	True	False		RX
230	931.0	CHEBI:16469	Estradiol	ESTRADIOL	ESTRADIOL	True	False		953.0	ESTRADIOL	ESTRADIOL	Estradiol	True	False		1543.0	Estradiol	ESTRADIOL HEMIHYDRATE	ESTRADIOL HEMIHYDRATE	True	False		DISCONTINUED
231	931.0	CHEBI:16469	Estradiol	ESTRADIOL	ESTRADIOL	True	False		953.0	ESTRADIOL	ESTRADIOL	Estradiol	True	False		2603.0	Estradiol	ELAGOLIX SODIUM,ESTRADIOL,NORETHINDRONE ACETATE	ELAGOLIX SODIUM,ESTRADIOL,NORETHINDRONE 	True	False		UNSURE
232	216.0	CHEBI:16480	Nitric Oxide	NITRIC OXIDE	NITRIC 	True	False		254.0	NITRIC OXIDE	NITRIC	Nitric Oxide	True	False		810.0	Nitric Oxide	NITRIC OXIDE	NITRIC 	True	False		RX
233		CHEBI:16586														1549.0	Aminocaproic acid	AMINOCAPROIC ACID	AMINOCAPROIC ACID	True	False		RX
234		CHEBI:16664														1613.0	Albendazole	ALBENDAZOLE	ALBENDAZOLE	True	False		RX
235		CHEBI:16684							1267.0	ATROPINE SULFATE HYDRATE	ATROPINE	Atropine	True	False		312.0	Atropine	ATROPINE	ATROPINE	True	False		DISCONTINUED
236		CHEBI:16709														2388.0	Pyridoxine	PYRIDOXINE HYDROCHLORIDE	PYRIDOXINE 	True	False		RX
237		CHEBI:16709														2597.0	Pyridoxine	PYRIDOXINE	PYRIDOXINE	True	False		UNSURE
238		CHEBI:16714														2517.0	Codeine	CODEINE PHOSPHATE	CODEINE 	True	False		UNSURE
239		CHEBI:167204							911.0	MOSAPRIDE CITRATE HYDRATE	MOSAPRIDE	Mosapride	True	False									
240		CHEBI:167450														2365.0	Monomethyl fumarate	MONOMETHYL FUMARATE	MONOMETHYL 	True	False		RX
241	800.0	CHEBI:16755	Chenodeoxycholic acid	CHENODEOXYCHOLIC ACID	CHENODEOXYCHOLIC ACID	True	False																
242	86.0	CHEBI:167574	Semaglutide	SEMAGLUTIDE	SEMAGLUTIDE	True	False		909.0	SEMAGLUTIDE	SEMAGLUTIDE	Semaglutide	True	False		2172.0	Semaglutide	SEMAGLUTIDE	SEMAGLUTIDE	True	False		RX
243		CHEBI:167600							453.0	DELGOCITINIB	DELGOCITINIB	Delgocitinib	True	False									
244		CHEBI:167672														1811.0	Tovorafenib	TOVORAFENIB	TOVORAFENIB	True	False		RX
245	226.0	CHEBI:167707	Acalabrutinib	ACALABRUTINIB	ACALABRUTINIB	True	False		600.0	ACALABRUTINIB	ACALABRUTINIB	Acalabrutinib	True	False		1722.0	Acalabrutinib	ACALABRUTINIB	ACALABRUTINIB	True	False		RX
246		CHEBI:16794														373.0	Scopolamine	SCOPOLAMINE	SCOPOLAMINE	True	False		RX
247	290.0	CHEBI:16796	Melatonin	MELATONIN	MELATONIN	True	False		232.0	MELATONIN	MELATONIN	Melatonin	True	False									
248	757.0	CHEBI:16899	Mannitol	MANNITOL	MANNITOL	True	False									1514.0	Mannitol	MANNITOL	MANNITOL	True	False		RX
249		CHEBI:16947														401.0	citrate(3-)	LITHIUM CITRATE	LITHIUM 	True	False		RX
250		CHEBI:16973														549.0	deoxycorticosterone	DESOXYCORTICOSTERONE PIVALATE	DESOXYCORTICOSTERONE PIVALATE	True	False		DISCONTINUED
251		CHEBI:16973														1043.0	deoxycorticosterone	DESOXYCORTICOSTERONE ACETATE	DESOXYCORTICOSTERONE 	True	False		DISCONTINUED
252	950.0	CHEBI:170007	Nirmatrelvir	NIRMATRELVIR	NIRMATRELVIR	True	False		1295.0	NIRMATRELVIR	NIRMATRELVIR	Nirmatrelvir	True	False		2531.0	Nirmatrelvir	NIRMATRELVIR	NIRMATRELVIR	True	False		UNSURE
253		CHEBI:17015														2582.0	Riboflavin	RIBOFLAVIN	RIBOFLAVIN	True	False		UNSURE
254		CHEBI:17026							563.0	PROGESTERONE	PROGESTERONE	Progesterone	True	False		1823.0	Progesterone	PROGESTERONE	PROGESTERONE	True	False		RX
255		CHEBI:17076							519.0	STREPTOMYCIN SULFATE	STREPTOMYCIN	Streptomycin	True	False									
256	514.0	CHEBI:17141	Cysteamine	MERCAPTAMINE BITARTRATE	MERCAPTAMINE 	True	False		231.0	CYSTEAMINE HYDROCHLORIDE	CYSTEAMINE	Cysteamine	True	False		1670.0	Cysteamine	CYSTEAMINE BITARTRATE	CYSTEAMINE 	True	False		RX
257	514.0	CHEBI:17141	Cysteamine	MERCAPTAMINE BITARTRATE	MERCAPTAMINE 	True	False		532.0	CYSTEAMINE BITARTRATE	CYSTEAMINE	Cysteamine	True	False		1670.0	Cysteamine	CYSTEAMINE BITARTRATE	CYSTEAMINE 	True	False		RX
258	853.0	CHEBI:17141	Cysteamine	MERCAPTAMINE	MERCAPTAMINE	True	False		231.0	CYSTEAMINE HYDROCHLORIDE	CYSTEAMINE	Cysteamine	True	False		1670.0	Cysteamine	CYSTEAMINE BITARTRATE	CYSTEAMINE 	True	False		RX
259	853.0	CHEBI:17141	Cysteamine	MERCAPTAMINE	MERCAPTAMINE	True	False		532.0	CYSTEAMINE BITARTRATE	CYSTEAMINE	Cysteamine	True	False		1670.0	Cysteamine	CYSTEAMINE BITARTRATE	CYSTEAMINE 	True	False		RX
260		CHEBI:17154														2556.0	Nicotinamide	NIACINAMIDE	NIACINAMIDE	True	False		UNSURE
261		CHEBI:17263														1122.0	Estrone	ESTRONE	ESTRONE	True	False		DISCONTINUED
262	973.0	CHEBI:172943	Bictegravir	BICTEGRAVIR	BICTEGRAVIR	True	False		1258.0	BICTEGRAVIR SODIUM	BICTEGRAVIR	Bictegravir	True	False		2545.0	Bictegravir	BICTEGRAVIR SODIUM	BICTEGRAVIR 	True	False		UNSURE
263	859.0	CHEBI:172944	Cabotegravir	CABOTEGRAVIR	CABOTEGRAVIR	True	False		771.0	1) 2) CABOTEGRAVIR  CABOTEGRAVIR SODIUM  5) RILPIVIRINE	CABOTEGRAVIR CABOTEGRAVIR  RILPIVIRINE	Cabotegravir	True	False		382.0	Cabotegravir	CABOTEGRAVIR	CABOTEGRAVIR	True	False		RX
264	859.0	CHEBI:172944	Cabotegravir	CABOTEGRAVIR	CABOTEGRAVIR	True	False		771.0	1) 2) CABOTEGRAVIR  CABOTEGRAVIR SODIUM  5) RILPIVIRINE	CABOTEGRAVIR CABOTEGRAVIR  RILPIVIRINE	Cabotegravir	True	False		2249.0	Cabotegravir	CABOTEGRAVIR SODIUM	CABOTEGRAVIR 	True	False		RX
265		CHEBI:173077														2181.0	Copanlisib	COPANLISIB DIHYDROCHLORIDE	COPANLISIB DIHYDROCHLORIDE	True	False		DISCONTINUED
266		CHEBI:173082							1025.0	ACENEURAMIC ACID	ACENEURAMIC ACID	Aceneuramic acid	True	False									
267		CHEBI:17401							226.0	SODIUM PHYTATE	PHYTATE	Phytic acid	True	False									
268		CHEBI:17439														69.0	Cyanocobalamin	CYANOCOBALAMIN	CYANOCOBALAMIN	True	False		RX
269	267.0	CHEBI:17549	Aminolevulinic acid	5-AMINOLEVULINIC ACID HYDROCHLORIDE	5-AMINOLEVULINIC ACID 	True	False		1020.0	AMINOLEVULINIC ACID HYDROCHLORIDE	AMINOLEVULINIC ACID	Aminolevulinic acid	True	False		1189.0	Aminolevulinic acid	AMINOLEVULINIC ACID HYDROCHLORIDE	AMINOLEVULINIC ACID 	True	False		RX
270		CHEBI:17579														1855.0	Beta carotene	BETA CAROTENE	BETA CAROTENE	True	False		DISCONTINUED
271		CHEBI:175901							540.0	GEMCITABINE HYDROCHLORIDE	GEMCITABINE	Gemcitabine	True	False									
272		CHEBI:17594														2647.0	Hydroquinone	HYDROQUINONE	HYDROQUINONE	True	False		UNSURE
273	53.0	CHEBI:17606	Iodine	CONCENTRATE OF PROTEOLYTIC ENZYMES ENRICHED IN BROMELAIN	CONCENTRATE OF PROTEOLYTIC ENZYMES ENRICHED IN BROMELAIN	True	False		208.0	IODINE ADDITION PRODUCTS OF THE ETHYL ESTERS OF THE FATTY ACIDS OBTAINED FROM POPPYSEED OIL	IODINE ADDITION PRODUCTS OF THE ETHYL ESTERS OF THE FATTY ACIDS OBTAINED FROM POPPYSEED OIL	Iodine	True	False									
274	53.0	CHEBI:17606	Iodine	CONCENTRATE OF PROTEOLYTIC ENZYMES ENRICHED IN BROMELAIN	CONCENTRATE OF PROTEOLYTIC ENZYMES ENRICHED IN BROMELAIN	True	False		963.0	IODINE ADDITION PRODUCTS OF THE ETHYLESTERS OF THE FATTY ACIDS OBTAINED FROM POPPYSEED OIL	IODINE ADDITION PRODUCTS OF THE ETHYLESTERS OF THE FATTY ACIDS OBTAINED FROM POPPYSEED OIL	Iodine	True	False									
275		CHEBI:17621														1707.0	Flavin mononucleotide	RIBOFLAVIN 5'-PHOSPHATE	RIBOFLAVIN 5'-PHOSPHATE	True	False		RX
276		CHEBI:17621														2557.0	Flavin mononucleotide	RIBOFLAVIN 5'-PHOSPHATE SODIUM	RIBOFLAVIN 5'-PHOSPHATE 	True	False		UNSURE
277	879.0	CHEBI:176233	Tocofersolan	TOCOFERSOLAN	TOCOFERSOLAN	True	False																
278	818.0	CHEBI:176399	Inclisiran	INCLISIRAN	INCLISIRAN	True	False		580.0	INCLISIRAN SODIUM	INCLISIRAN	Inclisiran	True	False		2255.0	Inclisiran	INCLISIRAN SODIUM	INCLISIRAN 	True	False		RX
279	200.0	CHEBI:176844	Niraparib	NIRAPARIB	NIRAPARIB	True	False		599.0	NIRAPARIB TOSILATE HYDRATE	NIRAPARIB TOSILATE	Niraparib	True	False		1246.0	Niraparib	NIRAPARIB TOSYLATE	NIRAPARIB TOSYLATE	True	False		RX
280		CHEBI:17688														372.0	Nicotine	NICOTINE POLACRILEX	NICOTINE POLACRILEX	True	False		OTC
281		CHEBI:17688														2454.0	Nicotine	NICOTINE	NICOTINE	True	False		OTC
282		CHEBI:177453														184.0	Elagolix	ELAGOLIX SODIUM	ELAGOLIX 	True	False		RX
283	168.0	CHEBI:17750	Betaine	BETAINE ANHYDROUS	BETAINE 	True	False		845.0	BETAINE	BETAINE	Betaine	True	False		315.0	Betaine	BETAINE	BETAINE	True	False		RX
284		CHEBI:17754														2584.0	Glycerin	GLYCERIN	GLYCERIN	True	False		UNSURE
285		CHEBI:177605														2683.0	Samidorphan	SAMIDORPHAN L-MALATE	SAMIDORPHAN L-MALATE	True	False		UNSURE
286	524.0	CHEBI:177658	Ganaxolone	GANAXOLONE	GANAXOLONE	True	False									2149.0	Ganaxolone	GANAXOLONE	GANAXOLONE	True	False		RX
287		CHEBI:177703														853.0	Latanoprostene bunod	LATANOPROSTENE BUNOD	LATANOPROSTENE BUNOD	True	False		RX
288	443.0	CHEBI:177736	Telotristat	TELOTRISTAT ETHYL	TELOTRISTAT ETHYL	True	False																
289		CHEBI:177836							552.0	DACARBAZINE	DACARBAZINE	Dacarbazine	True	False		773.0	Dacarbazine	DACARBAZINE	DACARBAZINE	True	False		RX
290		CHEBI:177849														1573.0	Bremelanotide	BREMELANOTIDE ACETATE	BREMELANOTIDE 	True	False		RX
291		CHEBI:178014														5.0	OR-1896	ACETIC ACID, GLACIAL; HYDROCORTISONE; NEOMYCIN SULFATE	ACETIC ACID, GLACIAL; HYDROCORTISONE; NEOMYCIN 	True	True	['CHEBI:15366', 'CHEBI:5781', 'CHEBI:7507']	DISCONTINUED
292		CHEBI:178014														6.0	OR-1896	AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM SULFATE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM GLYCEROPHOSPHATE; SOYBEAN OIL	AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM SULFATE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM GLYCEROPHOSPHATE; SOYBEAN OIL	True	True	['CHEBI:22918', 'CHEBI:3312', 'CHEBI:4167', 'CHEBI:31795', 'CHEBI:32588', 'CHEBI:32954', 'UNII:G43E72677U', 'DRUGBANK:DB09422']	RX
293		CHEBI:178014														7.0	OR-1896	CYCLOPENTOLATE HYDROCHLORIDE; PHENYLEPHRINE HYDROCHLORIDE	CYCLOPENTOLATE ; PHENYLEPHRINE 	True	True	['CHEBI:4024', 'CHEBI:8094']	RX
294		CHEBI:178014														8.0	OR-1896	METFORMIN HYDROCHLORIDE; PIOGLITAZONE HYDROCHLORIDE	METFORMIN ; PIOGLITAZONE 	True	True	['CHEBI:6801', 'CHEBI:8228']	RX
295		CHEBI:178014														13.0	OR-1896	LEVONORDEFRIN; MEPIVACAINE HYDROCHLORIDE	LEVONORDEFRIN; MEPIVACAINE 	True	True	['CHEBI:10304', 'CHEBI:6759']	DISCONTINUED
296		CHEBI:178014														14.0	OR-1896	DEXBROMPHENIRAMINE MALEATE; PSEUDOEPHEDRINE SULFATE	DEXBROMPHENIRAMINE ; PSEUDOEPHEDRINE 	True	True	['CHEBI:59269', 'UNII:Y9DL7QPE6B']	DISCONTINUED
297		CHEBI:178014														15.0	OR-1896	ATROPINE SULFATE; DIFENOXIN HYDROCHLORIDE	ATROPINE ; DIFENOXIN 	True	True	['UNII:03J5ZE7KA5', 'CHEBI:59790']	RX
298		CHEBI:178014														17.0	OR-1896	CHLOROTHIAZIDE; METHYLDOPA	CHLOROTHIAZIDE; METHYLDOPA	True	True	['CHEBI:3640', 'CHEBI:61058']	DISCONTINUED
299		CHEBI:178014														31.0	OR-1896	METFORMIN HYDROCHLORIDE; SAXAGLIPTIN HYDROCHLORIDE	METFORMIN ; SAXAGLIPTIN 	True	True	['CHEBI:6801', 'CHEBI:71271']	RX
300		CHEBI:178014														38.0	OR-1896	AMINO ACIDS; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM CHLORIDE	AMINO ACIDS; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM CHLORIDE	True	True	['CHEBI:22918', 'CHEBI:6636', 'CHEBI:32588', 'CHEBI:131527', 'CHEBI:26710']	DISCONTINUED
301		CHEBI:178014														42.0	OR-1896	AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE	AMLODIPINE BESYLATE; BENAZEPRIL 	True	True	['CHEBI:2668', 'CHEBI:3011']	RX
302		CHEBI:178014														45.0	OR-1896	AZATADINE MALEATE; PSEUDOEPHEDRINE SULFATE	AZATADINE ; PSEUDOEPHEDRINE 	True	True	['CHEBI:2947', 'UNII:Y9DL7QPE6B']	DISCONTINUED
303		CHEBI:178014														46.0	OR-1896	BENDROFLUMETHIAZIDE; NADOLOL	BENDROFLUMETHIAZIDE; NADOLOL	True	True	['CHEBI:3013', 'CHEBI:7444']	DISCONTINUED
304		CHEBI:178014														52.0	OR-1896	ELBASVIR; GRAZOPREVIR	ELBASVIR; GRAZOPREVIR	True	True	['CHEBI:132967', 'CHEBI:132975']	RX
305		CHEBI:178014														53.0	OR-1896	ASPIRIN; BUTALBITAL; CAFFEINE; CODEINE PHOSPHATE	ASPIRIN; BUTALBITAL; CAFFEINE; CODEINE 	True	True	['CHEBI:15365', 'CHEBI:102524', 'CHEBI:27732', 'CHEBI:16714']	RX
